,,,,,,49.4317,0.784167,,40.3923,0.767712,,38.1346,0.791345,,34.9137,0.861736
,,,,,,49.6409,0.784111,,40.5685,0.766486,,38.2928,0.790526,,35.0614,0.861246
,,,,,,49.8799,0.783314,,40.745,0.765181,,38.4548,0.788767,,35.2079,0.861211
,,,,,,50.1265,0.781905,,40.922,0.762704,,38.6126,0.787312,,35.3564,0.860818
,,,,,,50.4004,0.78063,,41.1163,0.761637,,38.7709,0.786353,,35.504,0.861493
,,,,,,50.6472,0.780105,,41.3224,0.760579,,38.9353,0.785636,,35.6518,0.861511
,,,,,,50.8733,0.779447,,41.5348,0.759257,,39.0968,0.783716,,35.801,0.861095
,,,,,,51.1121,0.778572,,41.7576,0.758379,,39.2555,0.783155,,35.9514,0.860926
,,,,,,51.3692,0.778812,,41.9841,0.75757,,39.4166,0.782294,,36.0991,0.85979
,,,,,,51.6214,0.777359,,42.1871,0.757873,,39.5769,0.781587,,36.2469,0.859213
,,,,,,51.8728,0.776904,,42.3625,0.756809,,39.7368,0.780632,,36.3957,0.857312
,,,,,,52.1132,0.775432,,42.5389,0.756549,,39.8957,0.779626,,36.5451,0.856618
,,,,,,52.3344,0.774433,,42.7162,0.756007,,40.0556,0.778554,,36.6972,0.856287
,,,,,,52.5751,0.773517,,42.887,0.756024,,40.2138,0.777295,,36.8457,0.855682
,,,,,,52.8051,0.772517,,43.0621,0.754789,,40.3734,0.775971,,36.9945,0.854666
,,,,,,53.0245,0.771484,,43.2378,0.752682,,40.5315,0.774583,,37.1433,0.854255
,,,,,,53.2604,0.770088,,43.4305,0.752621,,40.6906,0.773302,,37.3032,0.85367
,,,,,,53.5055,0.769149,,43.626,0.752409,,40.8496,0.771904,,37.4576,0.853492
,,,,,,53.7494,0.767359,,43.8204,0.751498,,41.0104,0.769977,,37.6086,0.852558
,,,,,,54.0001,0.766009,,44.0252,0.750697,,41.1693,0.767713,,37.7568,0.852947
,,,,,,54.251,0.76552,,44.2052,0.749786,,41.3291,0.766471,,37.9087,0.851965
,,,,,,54.4951,0.763967,,,,,,,,,
,,,,,,54.7377,0.763139,,,,,,,,,
,,,,,,54.9593,0.762691,,,,,,,,,
,,,,,,55.1589,0.762533,,,,,,,,,
,,,,,,55.3803,0.761849,,,,,,,,,
,,,,,,55.5912,0.76102,,,,,,,,,
,,,,,,55.7898,0.760084,,,,,,,,,
,,,,,,55.9865,0.758965,,,,,,,,,
,,,,,,56.1854,0.757938,,,,,,,,,
,,,,,,56.3814,0.758022,,,,,,,,,
,,,,,,56.5781,0.75706,,,,,,,,,
,,,,,,56.7757,0.756187,,,,,,,,,
,,,,,,56.9715,0.755001,,,,,,,,,
,,,,,,57.1696,0.754148,,,,,,,,,
,,,,,,57.3674,0.752521,,,,,,,,,
,,,,,,57.5643,0.751418,,,,,,,,,
,,,,,,57.7612,0.750845,,,,,,,,,
,,,,,,57.9787,0.749773,,,,,,,,,
,,,,,,58.1985,0.749402,,,,,,,,,
,,,,,,58.3951,0.748374,,,,,,,,,
,,,,,,58.592,0.748312,,,,,,,,,
,,,,,,58.8086,0.747371,,,,,,,,,
,,,,,,59.0461,0.746891,,,,,,,,,
,,,,,,59.2672,0.746328,,,,,,,,,
,,,,,,59.4857,0.745887,,,,,,,,,
,,,,,,59.7051,0.745799,,,,,,,,,
,,,,,,59.9037,0.744738,,,,,,,,,
,,,,,,60.0981,0.744213,,,,,,,,,
,,,,,,60.2923,0.743455,,,,,,,,,
,,,,,,60.4912,0.743321,,,,,,,,,
,,,,,,60.6893,0.743021,,,,,,,,,
,,,,,,60.906,0.742651,,,,,,,,,
,,,,,,61.1246,0.741612,,,,,,,,,
,,,,,,61.3238,0.741767,,,,,,,,,
,,,,,,61.5206,0.741212,,,,,,,,,
,,,,,,61.7169,0.74071,,,,,,,,,
,,,,,,61.9125,0.740302,,,,,,,,,
,,,,,,62.1108,0.739625,,,,,,,,,
,,,,,,62.3049,0.738601,,,,,,,,,
,,,,,,62.529,0.738005,,,,,,,,,
,,,,,,62.7511,0.737101,,,,,,,,,
,,,,,,62.9671,0.736297,,,,,,,,,
,,,,,,63.1829,0.735898,,,,,,,,,
,,,,,,63.3982,0.734923,,,,,,,,,
,,,,,,63.63,0.734423,,,,,,,,,
,,,,,,63.8456,0.733674,,,,,,,,,
,,,,,,64.0423,0.732876,,,,,,,,,
,,,,,,64.2384,0.731929,,,,,,,,,
,,,,,,64.4357,0.730835,,,,,,,,,
,,,,,,64.6323,0.730297,,,,,,,,,
