Loss,Accuracy
7.11079,0.0908326
7.11738,0.0908106
7.12398,0.0907521
7.13053,0.090714
7.13709,0.0906875
7.1436,0.0906586
7.15013,0.0906279
7.15667,0.0906048
7.16321,0.0905803
7.16972,0.0905669
7.17629,0.0905548
7.18285,0.0905754
7.18941,0.0907021
7.19599,0.0908648
7.20323,0.0907944
7.21013,0.0908074
7.21852,0.0907298
7.22579,0.0906918
7.23446,0.0906349
7.241,0.0905908
7.24756,0.090556
7.25408,0.0905299
7.26062,0.0905002
7.26714,0.0904752
7.27369,0.0904546
7.28027,0.0904419
7.28684,0.0904449
7.29339,0.0905208
7.29997,0.0907494
7.30657,0.0908025
7.3132,0.0907148
7.31976,0.0906937
7.32637,0.0906316
7.33292,0.0906023
7.33947,0.0905652
7.34607,0.0905336
7.3526,0.0905144
7.35913,0.0904932
7.36569,0.0904722
7.37222,0.0904658
7.37877,0.0904736
7.38532,0.0905436
7.39191,0.0906263
7.3985,0.0906593
7.40513,0.0906221
7.41171,0.0905617
7.41827,0.0904831
7.42475,0.0904187
7.43128,0.0903689
7.43781,0.0903474
7.44433,0.0903288
7.45085,0.0903206
7.4574,0.0903274
7.46393,0.0903803
7.47048,0.0904908
7.47706,0.0906403
7.48369,0.0906014
7.49031,0.0905811
7.49691,0.0905269
7.50348,0.0904721
7.51004,0.0904062
7.51653,0.0903602
7.52306,0.0903237
7.52959,0.0902992
7.53612,0.0902764
7.54263,0.090268
7.5492,0.0902709
7.55574,0.0903452
7.56232,0.0904904
7.5689,0.0905806
7.5755,0.0905251
7.58209,0.0904768
7.58918,0.090419
7.59576,0.0903666
7.60231,0.0903061
7.60884,0.0902717
7.61537,0.090236
7.62189,0.0902156
7.62842,0.0901916
7.63496,0.0901754
7.64152,0.0901648
7.64807,0.0901837
7.65463,0.0902952
7.66122,0.0904908
7.66782,0.0905062
7.67446,0.0904747
7.68106,0.090422
7.68762,0.0903762
7.69418,0.0903131
7.70071,0.0902751
7.70724,0.0902417
7.71375,0.0902156
7.72028,0.0902018
7.72681,0.0901962
7.73336,0.0902154
7.73991,0.0903002
7.74648,0.0903936
7.75308,0.0903898
7.75969,0.0903755
7.76626,0.0903022
7.77283,0.0902351
7.77933,0.0901716
7.78587,0.0901169
7.79241,0.0900924
7.79894,0.0900731
7.8055,0.0900606
7.81205,0.0900602
7.81857,0.0901102
7.82511,0.0902021
7.83169,0.0903891
7.83829,0.0903937
7.84488,0.0903267
7.85152,0.0902944
7.85808,0.0902331
7.86466,0.0901782
7.87118,0.0901417
7.87772,0.090102
7.88424,0.0900639
7.89078,0.0900335
7.89731,0.090022
7.90385,0.0900205
7.91038,0.0900696
7.91696,0.0902006
7.92361,0.0903322
7.93029,0.0903245
7.93695,0.0902519
7.94361,0.0902019
7.95021,0.0901367
7.95679,0.0900869
7.96336,0.0900496
7.96988,0.0900075
7.97649,0.0899847
7.98309,0.0899598
7.98999,0.0899435
7.99657,0.0899297
8.00317,0.0899355
8.00975,0.089995
8.01634,0.0901595
8.02299,0.0903131
8.02962,0.0902516
8.03629,0.0902527
8.04288,0.0901417
8.0495,0.0901038
8.05602,0.0900518
8.06263,0.0900228
8.06915,0.0900063
8.07574,0.0899931
8.08228,0.0899919
8.08885,0.0900063
8.09542,0.0901016
8.10205,0.0901893
8.10867,0.0901559
8.1153,0.0901348
8.12193,0.0900431
8.12854,0.0899648
8.13506,0.089907
8.14166,0.0898766
8.14819,0.0898589
8.15476,0.0898441
8.16137,0.0898392
8.16809,0.0898553
8.17478,0.08993
8.18152,0.0900796
8.18877,0.0902034
8.19551,0.0901748
8.20225,0.0900888
8.20899,0.0900588
8.21565,0.0899849
8.22235,0.0899368
8.22899,0.0899071
8.23567,0.089864
8.24287,0.0898388
8.24941,0.08982
8.25592,0.0898109
8.26249,0.089825
8.26905,0.0899013
8.27562,0.0900846
8.28221,0.0901269
8.28883,0.0901157
8.29541,0.0900106
8.30199,0.0899732
8.30851,0.0898958
8.31507,0.0898442
8.32159,0.0898115
8.32812,0.0897781
8.33465,0.0897533
8.34119,0.0897321
8.34779,0.0897202
8.35437,0.0897162
8.36092,0.0897629
8.36753,0.0899175
8.37412,0.0901037
8.38075,0.0900994
8.38736,0.0900321
8.39398,0.0900211
8.40095,0.0899409
8.40779,0.0898911
8.41464,0.0898333
8.42125,0.0898137
8.42776,0.0898002
8.4343,0.0897801
8.4408,0.0897764
8.44733,0.0897828
8.45386,0.089869
8.46046,0.0900034
8.46706,0.0899689
8.47368,0.0899844
8.48025,0.0898714
8.48681,0.0897938
8.4933,0.0897397
8.49982,0.0896924
8.50633,0.0896677
8.51286,0.0896512
8.51942,0.0896484
8.52597,0.0896664
8.53252,0.0897341
8.53912,0.0898769
8.5457,0.0899818
8.55231,0.0900167
8.5589,0.0899135
8.5655,0.0899029
8.57204,0.0898075
8.57861,0.0897586
8.5851,0.0897213
8.59228,0.0896782
8.5988,0.0896485
8.60536,0.0896234
8.61189,0.0896143
8.61843,0.0896206
8.62497,0.0896784
8.63155,0.0898102
8.63813,0.0899249
8.64474,0.0899698
8.65134,0.0898601
8.65794,0.0898438
8.6645,0.0897511
8.67106,0.0897058
8.67757,0.0896682
8.6841,0.0896247
8.69065,0.0895985
8.69719,0.0895722
8.70376,0.0895557
8.7103,0.0895399
8.71686,0.0895296
8.72344,0.0895344
8.72997,0.0896385
8.73655,0.0898834
8.74315,0.0899181
8.74976,0.089927
8.75636,0.0897915
8.76295,0.0898077
8.76949,0.0897212
8.77607,0.0897146
8.78258,0.0896575
8.78915,0.0896335
8.79567,0.0896099
8.80222,0.0895935
8.80872,0.0895879
8.81528,0.0895849
8.82179,0.0896284
8.82837,0.0897931
8.83498,0.0898044
