index,Cross Entropy,Accuracy
791,0.0426545,0.964826,9.86811
792,0.0426146,0.965369,9.88046
793,0.0425749,0.964677,9.89274
794,0.0425353,0.962454,9.90481
795,0.0424956,0.961466,9.91706
796,0.0424561,0.964529,9.92923
797,0.0424167,0.963788,9.94135
798,0.0423773,0.963838,9.95341
799,0.0423381,0.965715,9.96552
800,0.0422989,0.963146,9.97788
801,0.0422598,0.964579,9.99015
802,0.0422208,0.966555,10.0024
